Load ID, Loan Grad, Exception IDs
6213084.57, 6, 3
5092570.8, 6, 3
6813875.97, 14, 1|3
1839278.18, 0, 
8453541.69, 7, 1|2|3
7640619.83, 68, 3|4
4491270.5, 0, 
6140739.82, 8, 2|3
7188341.07, 10, 1|3
6290416.53, 0, 
5492188.67, 2, 2
8803155.97, 0, 
8264107.47, 4, 1
8844835.97, 4, 1|3
1091973.07, 10, 1|3
4814584.45, 4, 1
5423815.56, 14, 1|3|4
4497655.09, 4, 1
7355480.62, 0, 
2490368.41, 5, 1|2
6725474.03, 4, 1|3
3154187.0, 0, 
3456345.67, 10, 3
572141.07, 10, 3
8646416.25, 0, 4
8054904.08, 0, 
2147629.58, 0, 3
2073217.88, 4, 1
7402798.72, 17, 1|2|3
4446128.71, 52, 2|4
4311460.88, 5, 1|2
1111257.06, 0, 
8802830.2, 4, 1
7172731.93, 2, 3
5224171.78, 4, 3
3343440.11, 4, 1
7597765.21, 4, 1
4654791.8, 14, 1|3
1699582.83, 4, 1
2822934.33, 4, 1
8427974.81, 6, 3
6433206.7, 0, 
1061247.79, 4, 3
2682355.44, 4, 1
7107356.86, 4, 1
6604086.61, 4, 1
7090609.47, 6, 3
372488.23, 12, 1|3
8658982.32, 2, 3
6303878.23, 5, 1|2|3
7998153.34, 6, 1|3
1967197.31, 4, 1
766049.4, 0, 
713456.52, 7, 1|2
9872502.28, 4, 1
8739101.29, 0, 
6272342.73, 4, 1
4589836.5, 16, 1|4
3929626.97, 8, 1|3
9664262.35, 5, 1|2
9088675.46, 13, 2|3
78515.64, 12, 1|3
6765836.71, 0, 
9410494.26, 10, 3
571076.05, 1, 2
5694988.9, 6, 1|3
4774245.78, 14, 1|3
40095.22, 0, 
4079164.55, 4, 1
9994451.8, 6, 1|2
3678707.0, 7, 1|2|3
9285431.9, 0, 
2136442.32, 4, 1
1728442.45, 7, 1|2
2497851.4, 0, 
6281453.18, 4, 1
9361121.54, 3, 2|3
3593640.02, 1, 2
2458091.57, 4, 3
8374518.67, 0, 3
5907686.25, 6, 3
3530847.43, 4, 1
4144536.89, NaN, 1|2|4
228689.8, 14, 1|2|3
8321894.7, 0, 
7899197.37, 4, 1
3712799.49, 4, 1
8148622.47, 0, 3
9618479.83, 1, 2
5922991.97, 6, 1|3
1524544.02, 0, 
7022150.7, 4, 3
4911061.54, 4, 1
6119470.69, 6, 3
2768860.06, 10, 3
2684841.77, 14, 1|3
9801791.53, 4, 1
1165746.57, 10, 3
8402295.32, 6, 1|3
9964226.21, 4, 3
8135057.53, 6, 1|3
6630320.2, 0, 
4178599.18, 8, 3
7636948.61, 9, 1|4
7994268.2, 4, 1
8404827.63, 6, 4
6722599.49, 0, 
145911.59, 4, 1|3
4445368.7, 0, 
8121583.74, 6, 1|3
8035024.68, 14, 1|2|3
3212119.38, 4, 1
1842980.81, 0, 
8197687.35, 0, 
5684009.88, 4, 3
3910113.66, 0, 
2006002.74, 0, 
1275779.74, 5, 2|3
4072276.02, 0, 
1579891.75, 4, 1
5575187.23, 4, 3
6521599.85, 0, 
5826805.12, 8, 2|3
1078584.0, 10, 3
8773322.4, 90, 3|4
7921784.84, 12, 1|3
7252100.53, 10, 1|3
9090828.08, 0, 3
8025937.6, 14, 1|3
1808659.59, 10, 3
296849.87, 10, 3
5125501.2, 0, 3
1214454.97, 2, 3
9328673.22, 4, 1
9873772.15, 2, 3
3260665.17, 0, 
3765060.74, 4, 1|3
1323819.82, 6, 3
1336158.49, 8, 2|3
3385286.85, 10, 3
9656119.98, 4, 1
4191212.06, 80, 4
4870460.34, 4, 1
8400939.07, 4, 1|3
194537.85, 10, 1|3
5332382.66, 5, 1|2
2050792.49, 4, 1
6280988.5, 4, 1
1914365.32, 14, 1|3
1655776.94, 4, 3
5239663.93, 8, 1|3
5495550.6, 8, 1|3
114938.79, 4, 1
9821974.84, 4, 1
6227398.81, 4, 1|3
6163196.42, 1, 2
9186778.4, 4, 3
9760283.59, 0, 
2746163.03, 4, 3
8564199.58, 14, 1|2|3
6666815.73, 1, 2
4565685.59, 4, 1
3286227.69, 12, 1|3
9367225.22, 4, 1
5158122.93, 4, 1
3125397.74, 0, 
4728752.93, 4, 3
183112.2, 0, 3
2938711.52, 60, 1|3|4
9848223.73, 1, 2
6403913.19, 8, 2|3
5045846.24, 4, 1
8468766.53, 7, 1|2
3833852.96, 12, 1|3
8362282.76, 6, 3
3780441.0, 0, 
4036988.72, 8, 3
8518370.11, 10, 2|3
2627479.7, 0, 
7641402.04, 0, 
9595462.08, 4, 1
7934321.78, 10, 1|3
868233.42, 10, 1|3
1118022.14, 10, 1|3
1556158.06, 0, 3
4948790.65, 4, 1
3499873.39, 10, 3
5590949.62, 8, 1|3
7936639.7, 4, 1
9060654.15, 8, 1|3
483333.56, 6, 1|2
3595306.42, 0, 
6264018.92, 12, 1|3
9413446.33, 0, 
9074720.11, 8, 2|3
222801.73, 0, 
1308047.74, 0, 
1986666.26, 4, 1|3
8501788.62, 6, 1|3
6323446.92, 6, 1|3
3897677.63, 50, 4
4770371.06, 17, 1|2|3
8440922.54, 5, 3|4
8570345.61, 16, 1|4
8985460.73, 12, 1|3
2182792.08, 0, 
7783744.83, 0, 
4809341.44, 10, 1|3
9929138.64, 0, 
8146485.51, 2, 3
1985579.51, 0, 
7748828.08, 4, 1
2441113.93, 8, 2|3
8723034.27, 8, 3
4104568.37, 14, 1|3
1802342.85, 4, 1|3
7760987.38, 1, 2
8908725.23, 5, 1|2|3
1733031.43, 10, 3
8254267.67, 9, 1|2|3
2830279.32, 4, 1
8799568.52, 8, 3
3357409.94, 2, 3
6674683.57, 0, 3
7143191.81, 7, 1|2|3
7332261.31, 4, 1
8428277.18, 0, 
418816.75, 14, 1|2|3
6900586.66, 4, 3
1279620.0, 14, 1|2|3
445537.89, 4, 1
8230714.74, 4, 1|3
6913147.78, 10, 2|3
1570973.74, 4, 1
8105160.76, 0, 
7279931.38, 6, 1|2
4299784.15, 5, 1|2|3
4454168.75, 4, 1
1835386.98, 4, 1
6490117.92, 8, 3
2461751.1, 4, 3
1077814.7, 6, 1|2
3099487.08, 4, 1
8288311.95, 6, 1|3
5704521.01, 4, 1
4069166.94, 84, 1|4
5778181.71, 4, 1
895121.0, 14, 1|3
3864410.55, 1, 2
6476346.02, 10, 3
74774.89, 8, 1|3
3534013.29, 13, 2|3
6691851.15, 4, 1
2849057.34, 4, 1|3
4231412.03, 4, 1|4
1880164.19, 2, 3
7862122.62, 2, 2
5122198.51, 2, 3
5783601.8, 4, 1
6529322.66, 6, 1|3
6070572.67, 14, 1|3
9015648.37, 5, 1|2
1873547.58, 5, 1|2
8252245.19, 12, 1|2|3|4
9364985.9, 8, 1|3
6680227.81, 2, 3
1258169.42, 4, 3
1326929.04, 14, 1|3
1115715.25, 0, 
6263670.4, 14, 1|3
8220988.09, 4, 1
2753699.59, 0, 3
3471302.26, 2, 3
9634447.73, 10, 1|3
2243435.97, 2, 3
6075517.59, 0, 3
7145247.3, 0, 
4536209.01, 14, 1|3
4800131.1, 14, 1|3
2023198.73, 13, 2|3
5675299.01, 5, 1|2
3223399.18, 6, 3
3402342.02, 14, 1|3
4057859.25, 14, 1|3
9790011.11, 4, 1|3
6244346.07, 6, 3
2962491.73, 10, 3
8600514.35, 0, 
9350013.41, 5, 1|2
396364.42, 4, 1
7924276.84, 0, 
677841.44, 0, 
8958852.26, 4, 1
510242.66, 0, 3
3927384.81, 4, 3
9436437.72, 10, 1|3
6254336.87, 4, 1
5476920.4, 14, 1|2|3
8844353.23, 14, 1|2|3
7353769.33, 4, 1
2640017.42, 0, 
963140.15, 6, 1|3
9374331.9, 4, 1
181548.04, 6, 1|3
9155279.44, 6, 1|3
638312.29, 10, 4
5470451.92, 4, 3
4970346.5, 14, 3|4
3093788.64, 4, 1
3052612.16, 14, 1|3
2163837.81, 4, 1
7116923.43, 1, 2
8671867.04, 64, 1|4
5378386.69, 10, 3
213607.2, 0, 
80633.09, 8, 1|3
648389.25, 4, 1
2604198.35, 0, 
5834307.81, 13, 2|3
1501685.98, 10, 3
1418404.54, 0, 
4597827.8, 12, 1|3|4
862241.62, 0, 
1615141.49, 1, 2
3385079.19, 0, 3
6644521.5, 4, 3
86711.88, 4, 1
7849436.88, 5, 1|2
1369565.52, 6, 1|3
3686631.61, 6, 1|3
7647216.84, 4, 1
5380630.46, 8, 1|3
6944917.84, 0, 
6535246.34, 4, 1
9331171.01, 4, 1
5869314.34, 0, 
532762.7, 2, 3
1295486.57, 10, 3
7558491.97, 12, 1|3
4859219.4, 12, 1|3
4618962.08, 0, 
41710.56, 4, 1
6389869.3, 8, 1|3
9612249.96, 8, 1|3
6511026.8, 8, 2|3
2075013.11, 1, 2
1836801.51, 5, 1|2
2309915.24, 10, 1|3
1822970.68, 4, 1|3|4
5447614.25, 14, 1|3
8106528.18, 6, 1|2
9415362.44, 4, 3
750100.8, 6, 1|3
2391902.08, 4, 1|3
5730995.97, 6, 1|2
6557742.47, 6, 4
1554334.51, 4, 1|3
3151306.82, 2, 2
7963794.59, 6, 3
7216783.66, 0, 
5642888.22, 4, 1
9513658.94, 4, 1
983586.23, 4, 1
928330.86, 0, 
9460352.79, 2, 3
191459.84, 4, 1
4236769.34, 12, 1|3|4
7836958.23, 2, 3
1003115.44, 5, 1|2
9800945.69, 4, 3
7491547.13, 4, 1
8686441.45, 0, 
4688483.21, 0, 3
5733148.25, 1, 2|3
6413813.97, 4, 1
2269749.57, 9, 1|2|3
8549965.34, 0, 3
2508161.08, 2, 3
659704.56, 10, 4
3092211.16, 0, 
3658108.79, 6, 3
991023.28, 14, 1|3
2294197.79, 9, 1|2|3
8611351.16, 2, 3
6093019.47, 14, 1|3
5259714.36, 8, 1|3
7461761.5, 1, 2
7774294.39, 4, 1|3
9556206.89, 8, 1|3
5690802.81, 2, 3
2601013.58, 0, 
3307867.09, 90, 3|4
4825586.79, 0, 3
4959852.37, 10, 1|3
3632747.38, 1, 2
3663100.65, 4, 1
6190874.64, 2, 4
4488069.78, 4, 3
4571929.57, 17, 1|2|3
2783429.85, 8, 3
7695519.79, 10, 1|3
4207477.75, 4, 3
7022257.03, 6, 1|3
6672880.08, 2, 3
4887587.55, 4, 1
151908.52, 4, 1
4076958.42, 5, 1|2
687267.43, 4, 3
5236053.13, 4, 1
7855554.24, 8, 2|3
69296.67, 6, 1|3
1597845.37, 18, 1|4
1171441.08, 0, 
8698702.58, 4, 3
7055080.48, 4, 1|3
9081295.76, 12, 1|3
1292263.13, 2, 3
8390194.7, 4, 1
5590942.34, 4, 1
9748635.19, 0, 
2802276.33, 8, 3
7594108.88, 10, 1|3
6792572.34, 0, 
9391425.44, 10, 2|3
3259050.8, 0, 
1672023.37, 0, 
8283852.25, 1, 2
1121252.82, 0, 
8826351.31, 3, 2
3453944.74, 0, 
9294717.02, 4, 1
2835789.45, 0, 
8776271.75, 4, 1
1125380.45, 5, 1|2|3
2582075.28, 4, 1
3116478.4, 4, 1
2576127.52, 3, 2
2608073.07, 1, 2
6828139.01, 0, 
101194.32, 0, 
82297.58, 4, 3
5529153.22, 8, 1|3
4728831.81, 0, 
3772508.31, 17, 1|2|3
1269871.01, 10, 3
6350467.55, 4, 1
3274812.63, 0, 
9017769.08, 6, 3
4957910.49, 12, 1|3
2840885.82, 0, 
4091043.08, 4, 1|3
4402886.88, 4, 1
6962096.72, 6, 3
9183281.78, 0, 
2061272.75, 4, 1
7475674.87, 60, 4
3714495.59, 10, 3
6339829.6, 14, 1|3
9451027.02, 2, 3
1135185.21, 4, 1
5545151.86, 12, 1|3|4
8686007.36, 0, 3
7878176.22, 4, 1
8602768.3, 0, 3
1037373.71, 4, 1
1890471.98, 4, 1
3350345.34, 8, 3
4546159.84, NaN, 2|4
4094610.31, 30, 4
4682779.29, 6, 1|2
9644478.11, NaN, 1|3|4
7483526.92, 0, 3
5248580.67, 4, 1
9763558.34, 3, 2|3
8713449.82, 4, 1
2102269.91, 4, 3
2677122.7, 8, 2|3
8518581.31, 8, 3
5774373.64, 0, 3
5550515.67, 24, 1|4
1784170.41, 2, 2
3153840.1, 8, 2|3
9536845.63, 5, 2|3
9803939.14, 4, 3
3090227.39, 8, 3
55834.86, 4, 1
6122845.73, 10, 2|3
4894015.15, 0, 
7706789.31, 8, 1|3
9885107.58, 0, 
277117.87, 12, 1|2|3
5278222.73, 0, 
6031711.07, 0, 
1092105.56, 6, 1|3
4374093.23, 14, 1|3
9799698.44, 4, 1|3
2048299.96, 54, 1|4
3903931.86, 4, 1|3
403819.88, 8, 1|3
3242405.2, 0, 
8515188.31, 4, 1
929816.93, 6, 1|3
7769214.94, 4, 1
6584688.62, 14, 1|3|4
4518288.18, 8, 3
2496297.02, 0, 
1458840.51, 0, 
5205979.24, 0, 
852095.75, 4, 1|3
4505381.71, 4, 1|3
7902092.42, 5, 1|2
958480.88, 6, 1|4
3389629.04, 6, 3
6927828.68, 0, 
9241448.65, 4, 1
7886562.96, 8, 2|3
880959.93, 10, 1|3
9945614.0, 16, 1|3|4
7065780.17, 1, 2|3
7599843.29, 8, 2|3
2835227.34, 0, 3
7342051.55, 10, 1|3
2297374.06, 2, 2
8008253.79, 0, 3
5447316.21, 2, 3
7489116.45, 1, 2
725679.24, 6, 1|3
122189.02, 1, 2|3
1141100.06, 12, 1|3
6278842.46, 8, 3
9862049.9, 4, 1
9196133.57, 4, 1
7724244.18, 2, 3
6620762.62, 14, 1|3
3827351.17, 4, 1
4843153.42, 2, 3
9715157.85, 4, 1
4247742.5, 0, 
1334827.75, 4, 1
9975254.25, 14, 1|3
8103168.29, 5, 1|2
1632672.78, 4, 3
4270752.81, 4, 1
7232752.48, 10, 1|3
7201175.21, 0, 
9270353.96, 12, 1|3
6020986.62, 0, 3
9412708.57, 10, 1|3
8915234.29, 2, 3
6069961.24, 0, 
9643212.91, 5, 1|2
6447939.05, 0, 3
7564366.33, 4, 1|3
9808148.7, 0, 3
4690725.75, 4, 1
5166456.77, 1, 2
2347581.29, 4, 1
3067782.56, 8, 1|3
1045821.97, 1, 2
3634524.69, 5, 1|2
9280073.25, 10, 1|3
8577874.08, 0, 
4411356.46, 14, 1|3
7740050.35, 6, 1|3
3823777.55, 4, 3
8385075.18, 50, 4
1932694.4, 6, 3
5273396.04, 2, 3
2843041.44, 8, 3
2162769.56, 33, 1|3|4
6570953.39, 8, 3
9060735.18, 0, 
1189579.0, 64, 1|3|4
4404303.36, 4, 3
441850.47, 2, 3
9520833.43, 4, 1
637823.22, 1, 2
466908.97, 0, 
1310254.11, 5, 1|2|3
485166.11, 0, 
1414473.18, 4, 1
5295828.52, 4, 1|3
6411647.08, 4, 1
1315827.77, 2, 3
425328.38, 10, 3
1295515.53, 8, 3
9613026.39, 0, 
1704656.95, 5, 1|2
149972.63, 0, 
6086146.21, 10, 1|3
7063405.01, 3, 2
4233169.95, 8, 3
802107.43, 4, 1
2714288.16, 8, 3
4278585.45, 4, 3
1136852.7, 4, 1
6488088.26, 10, 3
3239439.89, 0, 
4260590.92, 0, 
7003273.11, 1, 2
3452353.79, 4, 1
5080678.26, 12, 1|3
4569607.1, 4, 1
7478892.8, 4, 3
3583986.53, 6, 1|2
8495983.91, 0, 
5817609.06, 4, 1
5140445.0, 4, 1
6848107.02, 2, 3
1442234.95, 13, 2|3
1460830.91, 54, 1|4
3710084.43, 7, 1|2
4309951.08, 80, 4
6051721.57, 4, 3
693516.87, 0, 3
6646024.06, 10, 3
9353783.69, 4, 1
9007353.6, 4, 1
8735416.59, 10, 1|3
6617321.67, 0, 
7920424.48, 3, 2|3
1201149.47, 38, 2|3|4
2129960.24, 0, 
8539992.06, 0, 
6390428.96, 0, 
428171.88, 12, 1|3
6290353.4, 8, 2|3
3156662.74, 4, 1
204814.22, 0, 
2020353.81, 6, 3
8738912.59, 6, 1|3
4589324.02, 4, 3
5921205.78, 10, 2|3
7137837.54, 0, 
7547492.0, 10, 1|3
8221217.21, 6, 1|3
8755292.07, 4, 1
8596504.2, 4, 1
2156594.94, 4, 1
9010213.42, 0, 
3056470.92, 6, 3
2598151.4, 4, 1|3
8601210.33, 4, 1
9294256.99, 4, 1
956320.3, 0, 
5643121.86, 14, 1|3
7192910.26, 0, 
4411172.88, 0, 
4080402.76, 3, 2|3
3729388.34, 0, 
1624994.5, 4, 1
7816095.31, 4, 1
6280684.33, 4, 1
8395943.64, 10, 4
2010572.21, 4, 1
9318909.5, 10, 3
8948418.2, 8, 3
5092302.32, 4, 1
9234631.88, 4, 1
9472433.05, 8, 1|3
5329099.64, 4, 1
8724146.12, 6, 1|3
5041575.68, 10, 3
1080418.48, 4, 1
2262022.6, 0, 
8313437.86, 4, 1
8096436.73, 14, 1|3
1138347.6, 0, 3
3733065.61, 4, 1
9367241.71, 0, 
615957.49, 0, 
1659762.18, 13, 2|3
6856720.91, 0, 
6068317.61, 4, 3
2659794.12, 10, 3
5568733.96, 4, 1
1268598.51, 4, 1
8055850.43, 14, 1|3
6742804.64, 4, 1
6702496.93, 0, 
1042801.73, 0, 
2980545.72, 10, 3
8477767.34, 0, 
1856363.61, 4, 3
2309270.14, 8, 2|3
3564626.39, 4, 3
8411425.35, 17, 1|2|3
2425900.22, 10, 1|3
3584730.94, 6, 1|3
5464655.06, 10, 1|3
9296033.56, 4, 1
6738498.56, 4, 1
8076194.88, 0, 
1401884.67, 2, 3
9629813.43, 10, 1|3
6948193.48, 4, 3
2956560.97, 0, 
3453647.83, 8, 1|3
6137480.04, 12, 1|3
9705572.65, 9, 1|2|3
5439092.72, 4, 1
6519415.41, 0, 3
7181404.22, 4, 1|3
2845898.74, 5, 1|2
772505.07, 6, 1|3
939232.64, 0, 
989827.55, 4, 3
8131399.04, 6, 3
7367990.83, 6, 3
1871987.65, 6, 3
8356985.92, 4, 1
9603919.56, 4, 1
9785736.33, 0, 
6950562.44, 4, 1
8199044.86, 2, 2
6102382.17, 15, 2|3|4
2041524.86, 14, 1|3
6704253.56, 4, 1
3558582.47, 6, 1|3
5527507.86, 4, 1
9756045.98, 8, 1|3
5350600.14, 14, 1|3|4
2591969.76, 0, 3
9473713.3, 0, 
3388225.05, 0, 3
8591632.73, 12, 1|3
4602637.91, 0, 
5568568.82, 4, 1
95502.05, 6, 1|3
5337561.33, 10, 3
9904400.21, 10, 3
5767174.64, 4, 1
4123955.95, 4, 1
1801425.17, 0, 3
8868875.91, 4, 3
9913862.04, 12, 1|3
6468469.98, 8, 3
9885387.97, 0, 
5159978.79, 62, 1|2|3|4
5552194.81, 2, 3
4526311.51, 4, 1
8926724.19, 4, 1
75625.83, 0, 
258776.47, 8, 1|3
4988285.35, 6, 1|3
6601387.85, 4, 1
138473.27, 0, 
7490750.09, 0, 
4366357.49, 6, 1|3
4614150.86, 0, 
6094755.47, 1, 2
4079209.0, 0, 
9684745.21, 4, 3
5219228.37, 4, 1
6801478.3, 4, 1
9294627.62, 12, 1|3
1111099.99, 0, 
2047499.87, 0, 3
1864652.66, 4, 1
6985232.84, 3, 2|3
5293113.9, 7, 1|2
5549883.6, 4, 1|3
9333712.74, 4, 1|3
2439562.46, 4, 1
6491299.16, 4, 1
6032586.05, 4, 3
4360137.79, 12, 1|3
4600638.43, 0, 
1029970.05, 1, 2
9138852.74, 4, 1
5374017.69, 4, 1
358714.71, 0, 
4829847.77, 0, 
7676291.53, 8, 3
3677555.99, 12, 1|3
8008929.38, 3, 2|3
9382150.14, 0, 
5887872.68, 8, 3
6374632.74, 4, 1|3
1673198.79, 1, 2
8500340.87, 4, 1
576072.49, 8, 1|3
9518470.44, 0, 
4863584.44, 0, 
8781022.1, 10, 3
5144319.7, 4, 1
7564844.38, 0, 
887013.43, 5, 1|2|3
5995647.19, 1, 2
4760238.5, 0, 
2822279.6, 4, 1
642562.64, 8, 2|3
9676446.05, 0, 
8051482.39, 4, 1
2884357.4, 8, 3
6322298.86, 4, 1
7890429.1, 8, 3
7045191.11, 8, 1|3
8047730.23, 10, 1|3
401207.43, 10, 3
6518848.08, 1, 2
3766002.84, 7, 1|2|3
2952836.57, 10, 1|3
755448.45, 2, 3
1899914.34, 6, 3
3707502.06, 9, 1|2|3
249553.58, 13, 2|4
1904012.76, 2, 3
8043354.7, 8, 1|3
7042874.1, 12, 1|3
3581625.82, 14, 1|2|3
3108897.0, 5, 1|2|3
7026573.29, 4, 1
4055738.82, 4, 1
2842110.05, 0, 
3681705.24, 4, 3
5258582.67, 0, 
1104859.68, 6, 1|3
6623357.46, 4, 3
7956786.67, 0, 
4522627.22, 4, 1
6549441.72, 3, 2|3
487735.65, 8, 1|3
5160048.63, 6, 1|3
8896251.04, 4, 1
5081540.17, 8, 3
2775540.77, 4, 1
759575.96, 14, 1|3
8295542.81, 14, 1|3
5852691.72, 10, 3
7127774.82, 0, 
8971614.83, 6, 1|3
8663999.67, 0, 
4893232.93, 10, 1|3
9650988.04, 4, 1
4046407.04, 12, 1|3
526714.65, 4, 3
5484146.83, 10, 3
2204177.22, 4, 1
6742584.99, 1, 2
8920583.37, 2, 3
5202733.62, 17, 1|2|3
4511601.62, 17, 1|2|3
3449649.9, 10, 3
6199138.89, 1, 2|3
173929.4, 10, 1|3
6740041.29, 3, 2
5820540.82, 0, 
2993709.43, 0, 
1959298.74, 6, 1|2
2023050.21, 10, 1|3
5683575.76, 10, 3
887329.61, 4, 1
5997365.2, 0, 
2652740.53, 14, 1|3
1934507.83, 40, 1|3|4
6504189.88, 6, 1|2
8810278.74, 4, 1
1050854.94, 4, 3
3630329.66, 4, 1
1118078.28, 4, 1
6218685.72, 7, 1|2|3
7324258.16, 0, 
4276684.83, 1, 2
5181485.88, 7, 1|2|3
8143478.51, 2, 3
1248192.83, 0, 
4248810.14, 10, 3
9546619.73, 12, 1|3
9926716.14, 12, 1|3
6573184.0, 40, 4
7306546.39, 0, 
6625285.07, 14, 1|3
468375.75, 4, 1
5869567.4, 1, 2|3
8482278.16, 0, 
5623128.92, 0, 
852751.48, 0, 
8375670.98, 6, 3
6060212.68, 6, 1|2
7592849.37, 4, 4
3736623.13, 0, 
9469817.33, 0, 
8228880.9, 36, 3|4
4079673.77, 5, 1|2
9991061.67, 12, 1|2|3
6245204.78, 36, 3|4
6488670.61, 14, 1|3
9740136.52, 4, 1
1961405.73, 5, 1|2
3278191.38, 4, 1
7826797.54, 4, 1
7569883.16, 0, 
5809130.53, 0, 
2270508.79, 10, 2|3
7909305.01, 15, 2|3|4
5153217.24, 12, 1|3
1963961.55, 9, 1|2|3
2615993.01, 10, 1|3
6997725.14, 8, 3
9581556.72, 17, 1|2|3
454134.88, 2, 3
8273996.31, 0, 
998513.62, 6, 1|3
2401112.53, 4, 1
7323423.8, 3, 2|4
7012150.59, 4, 1
8883937.08, 4, 1
3341108.64, 2, 3
1547074.43, 4, 3
9911720.28, 30, 4
1003000.3, 12, 1|3
9759195.33, 0, 3
6484597.67, 4, 1
1060009.94, 12, 1|3
4333087.44, 8, 3
8514690.33, 4, 1|3
8921168.2, 6, 1|2
5397096.26, 0, 
3290709.03, 4, 3
9640111.82, 8, 1|3
7586688.63, 4, 3
5585420.84, 0, 
365011.92, 4, 1|3
5616660.53, 10, 3
9094210.12, 10, 1|3
6702313.55, 6, 1|3
4301648.93, 0, 
2271117.6, 0, 3
7935303.06, 4, 1
2867532.55, 10, 1|3
1524340.59, 0, 3
3849600.92, 4, 1
7968279.53, 4, 1
1745178.43, 6, 1|3
1001033.27, 0, 3
6286745.45, 0, 
6491411.24, 0, 
4340661.13, 6, 1|3
9929893.91, 12, 1|3
9839504.15, 0, 
9988539.95, 6, 1|2
5583985.01, 4, 1
8708512.43, 15, 1|2|4
8839683.37, 0, 
9384775.38, 7, 1|2|3
5789464.75, 1, 2
901143.74, 13, 2|3
525859.32, 0, 
3281904.6, 6, 3
9558827.0, 4, 1
4853926.75, 14, 1|2|3
6180292.6, 4, 1
7795825.46, 7, 1|2
6221455.07, 8, 3
6997476.53, 6, 3
974149.97, 4, 1
2087401.28, 0, 
6660953.24, 4, 1
8282563.48, 0, 
9580072.12, 6, 1|3
723599.45, 0, 
6327930.67, 8, 3
3452046.36, 8, 3
4737392.57, 10, 2|3
3548244.38, 13, 2|3
6485169.58, 2, 2
39985.33, 6, 3
9019973.86, 4, 1
7969476.64, 6, 1|2
7105300.51, 0, 
4449599.18, 6, 1|3
9256880.26, 0, 
2123831.53, 2, 2
5639379.39, 8, 1|3
3992361.21, 0, 
2663015.82, 0, 
7249686.5, 4, 1|3
2327857.34, 0, 
9837048.8, 30, 4
4914877.32, 10, 3
4328376.09, 3, 2
8747704.84, 56, 1|2|4
6654072.45, 6, 3
7340260.92, 4, 3
2084998.84, 0, 
7939421.28, 4, 1
4625212.09, 4, 3
5686575.57, 4, 1
7739470.78, 4, 1|3
5906070.03, 4, 1
544438.96, 0, 
2067554.5, 10, 3
76831.65, 8, 3
1547002.98, 6, 1|3
1152250.73, 0, 3
4720110.74, 14, 1|2|3
2096684.17, 26, 1|3|4
5539314.23, 8, 3
5690687.68, 0, 
8045168.07, 4, 3
9037968.73, 0, 
5622985.76, 0, 
3582181.23, 8, 1|3
5608704.81, 5, 1|2
7997093.69, 1, 2
770937.2, 4, 3
7822527.48, 0, 
6256923.58, 4, 1|3
6886407.06, 4, 1
3468788.37, 4, 1|3
1104790.59, 10, 1|3
8708270.99, 4, 1
2524437.29, 0, 
5779241.11, 4, 1|3
1183360.25, 0, 
8614496.1, 14, 1|3
2879527.33, 0, 
7412664.19, 0, 3
7096498.31, 14, 1|3
8390676.41, 62, 2|4
6158716.64, 6, 3
1206326.92, 1, 2|3
5666045.71, 0, 
6282113.65, 6, 3
6549162.12, 8, 3
8561226.8, 4, 1
5005833.25, 4, 1
4057432.45, 0, 
6806082.8, 10, 2|3
9265142.67, 5, 1|2
3098644.34, 8, 1|3
4438557.75, 0, 
5009484.2, 2, 2
8005355.05, 8, 2|3
6075109.76, 6, 1|3
7027780.73, 6, 1|2
9933032.77, 2, 3
8359334.47, 6, 1|3
8346240.28, 8, 3
3833623.4, 64, 1|4
3472286.9, 0, 
8858339.84, 5, 1|2
9969763.37, 3, 2|3
7659972.82, 0, 
870305.92, 4, 1|3
1529545.42, 6, 1|3
6212087.69, 8, 2|3
7991921.83, 0, 
2669903.61, 6, 1|3
4248693.44, 14, 1|3
9696842.06, 4, 1
9738008.75, 0, 
2615869.89, 6, 1|3
814492.36, 4, 1
1332371.51, 12, 1|3
3901711.79, 4, 1
1452464.66, 8, 1|3
772288.33, 6, 3
9706340.96, 1, 2|3
8037724.7, 2, 2
8267964.37, 0, 
9816392.66, 6, 3
8853347.25, 0, 
4295335.72, 0, 
9189292.91, 0, 
4600256.6, 8, 1|3
794731.7, 10, 3
3751419.69, 4, 3
6462313.18, 0, 3
7114178.38, 14, 4
9461212.66, 4, 1
9374226.33, 1, 2|3
8651372.46, 8, 1|3
1230790.81, 8, 1|3
200082.35, 4, 1|3
988753.75, 4, 1
9990827.81, 14, 1|3
7761470.81, 9, 1|2|3
709965.35, 6, 3
5250150.05, 8, 1|3
699561.12, 94, 1|3|4
2692543.14, 14, 1|3
5519426.49, 4, 1|3
1845507.15, 0, 3
1407583.16, 12, 1|3
4660720.05, 4, 1
8887244.48, 4, 1
2563909.61, 1, 2
2023231.87, 4, 1
5016325.07, 2, 3
4067798.93, 12, 1|3
5902953.87, 10, 2|3
6676146.32, 5, 1|2
1736324.27, 0, 3
2846963.65, 4, 1
7925767.1, 0, 
3229139.12, 4, 1
4655800.13, 5, 1|2
291617.53, 4, 1
505563.41, 4, 1|3
6899345.33, 2, 3
4182971.39, 2, 3
8656202.62, 4, 1
234613.19, 4, 1
5217235.41, 14, 1|2|3
153139.67, 2, 3
2965069.08, 0, 
8494361.38, 4, 1
1222789.11, 7, 1|2|3
